"","date","MMM","ABT","ADBE","AMD","AET","AFL","APD","ALK","AGN","LNT","MO","AEP","AXP","AIG","AME","AMGN","APC","ADI","ANDV","AON","AOS","APA","AAPL","AMAT","ADM","ARNC","AJG","T","ADSK","ADP","AZO","AVY","BHGE","BLL","BAC","BK","BAX","BBT","BDX","BBY","HRB","BA","BMY","CA","COG","CDNS","CPB","CAH","CCL","CAT","CELG","CNP","CTL","CERN","SCHW","CVX","CB","CHD","CI","CINF","CTAS","CSCO","C","CLX","CMS","KO","CL","CMCSA","CMA","CAG","COP","ED","COO","GLW","COST","CSX","CMI","CVS","DHR","DE","XRAY","DVN","D","DOV","DWDP","DTE","DRE","DUK","DXC","ETN","ECL","EIX","EA","EMR","ETR","EOG","EQT","EFX","ES","EXC","EXPD","XOM","FAST","FRT","FDX","FITB","FISV","FLS","FMC","FL","F","BEN","GD","GE","GIS","GPC","GT","GWW","HAL","HOG","HRS","HAS","HCP","HP","HSY","HES","HOLX","HD","HON","HRL","HST","HPQ","HUM","HBAN","ITW","IR","INTC","IBM","IP","IPG","IFF","JEC","JBHT","JNJ","JCI","JPM","KSU","K","KEY","KMB","KLAC","KR","LB","LH","LRCX","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MRO","MMC","MAS","MAT","MKC","MCD","MDT","MRK","MGM","MU","MSFT","TAP","MNST","MOS","MSI","MYL","NWL","NEM","NEE","NKE","NI","NBL","JWN","NSC","NTRS","NOC","NUE","OXY","OMC","OKE","ORCL","PCAR","PH","PAYX","PNR","PBCT","PEP","PKI","PFE","PCG","PNW","PNC","PG","PGR","PEG","PSA","PHM","PVH","RJF","RTN","REGN","RF","ROK","ROST","SCG","SLB","SEE","SHW","SWKS","SNA","SO","LUV","SPGI","SWK","STT","SYK","STI","SIVB","SYMC","SYY","TROW","TGT","TXN","TXT","TIF","TJX","TMK","TSS","TRV","FOX","TSN","USB","UNP","UNH","UTX","UHS","UNM","VFC","VLO","VAR","VZ","VNO","VMC","WMT","WBA","DIS","WM","WEC","WFC","WELL","WDC","WY","WHR","WMB","XEL","XLNX","ZION"
"1",1990-01-02,4.646723,0.504853,0.604983,4.125,4.215191,0.152194,4.28999,4.358861,3.476789,0.619976,0.458367,6.715459,2.641454,134.791092,0.201919,0.918237,5.828839,1.133819,4.010531,4.454974,0.002567,4.582175,0.123377,0.360873,4.726919,12.435613,0.967914,2.356728,3.163037,1.956244,NA,6.284815,17.348358,0.005649,1.766686,0.401411,0.982597,1.871621,2.925625,0.173216,0.489446,9.798188,1.799889,2.271746,NA,4.888889,5.049802,1.887274,1.98555,1.433405,0.322917,1.104676,3.57609,0.203125,0.083339,2.397395,3.196931,0.098253,0.102445,1.773385,3.141475,NA,19.714613,2.192155,15.105592,1.122572,0.277095,0.984746,3.013366,1.963167,1.568121,6.137229,4.903289,2.459577,8.619931,0.058074,0.701393,2.384211,0.353892,1.354167,0.688902,5.05968,1.399963,3.64282,3.48397,5.260866,1.493906,7.485472,1.970362,0.297944,0.899549,5.440118,0.546875,1.97174,6.295806,1.533274,0.903356,2.441362,6.942552,1.553512,0.374682,1.674529,0.241049,4.783176,11.027239,1.210003,0.471879,1.386188,3.836315,17.74906,0.344428,0.384227,0.393585,0.359264,0.652941,6.615018,13.284224,8.7187,2.770188,0.770786,1.559853,3.305711,0.141592,2.49508,2.298347,7.193071,NA,1.139776,2.793465,0.138871,2.190105,0.308849,7.452559,2.091288,1.914993,1.572457,0.580247,6.746809,10.699503,2.410954,10.804577,1.745984,1.764517,2.060506,2.03733,1.825105,2.323461,5.78477,1.057872,4.915212,1.322285,1.374762,2.516791,NA,1.187618,0.850594,0.752091,0.541472,3.696866,2.971346,5.29324,2.61322,0.093748,1.012803,0.898905,1.232364,3.973906,2.597376,2.498355,4.351963,0.573405,4.20404,3.753307,0.894521,0.450929,3.994411,0.031958,11.955632,13.225717,2.494939,5.48936,28.065203,2.593193,0.011183,0.054606,2.318261,3.661678,4.228116,1.611104,1.97932,1.156754,2.166941,0.839261,0.052323,0.53407,0.134988,2.580256,0.238861,0.407031,0.002971,4.951581,3.464988,0.109069,6.683817,3.919745,6.543512,1.848404,0.323673,1.022356,3.005308,0.658374,6.175804,0.330606,6.347627,NA,NA,2.798616,0.030542,2.909243,3.427901,2.009495,4.379251,1.112704,9.242536,0.661366,0.84292,0.507962,7.499216,1.99271,1.187724,4.622758,2.327269,0.744342,1.494837,0.154165,0.591334,0.296212,1.586271,2.76325,0.021074,1.867809,1.180122,3.458191,2.119519,6.480002,0.065196,0.416902,0.288998,0.651884,1.041519,5.703942,0.117699,1.056898,0.428165,3.776074,0.211624,5.056357,3.637939,0.839139,5.578917,0.953032,1.310041,0.293124,934.028442,3.671242,11.311426,15.321239,0.406291,2.854857,NA,0.675338
"2",1990-01-03,4.697229,0.506675,0.634859,4,4.197021,0.148956,4.28999,4.307879,3.599209,0.635954,0.465068,6.69012,2.669857,134.631424,0.203806,0.940525,5.769963,1.074919,3.906361,4.441833,0.002543,4.648106,0.124205,0.35162,4.726919,12.620601,0.963026,2.31578,3.241622,1.946438,NA,6.284815,17.096937,0.005482,1.780897,0.407548,1.006681,1.943606,2.896429,0.194001,0.484468,10.03717,1.835412,2.316288,NA,5.027778,5.049801,1.906731,1.960731,1.448623,0.3125,1.104676,3.58864,0.199219,0.087027,2.358377,3.209434,0.095579,0.101807,1.790116,3.141475,NA,19.966278,2.192155,15.456892,1.106381,0.276008,0.991831,2.974433,1.971703,1.537524,6.032319,4.903289,2.487369,8.758959,0.058074,0.694584,2.430314,0.353892,1.378445,0.688902,5.155142,1.385566,3.580227,3.549145,5.235204,1.493906,7.502181,1.957539,0.296637,0.915192,5.389435,0.570313,1.996083,6.129252,1.525411,0.873061,2.460585,6.86584,1.553512,0.388956,1.657783,0.241049,4.728825,11.170449,1.204478,0.482853,1.436051,3.903151,17.648199,0.346331,0.395268,0.400091,0.358591,0.654059,6.498959,13.467201,8.519796,2.754038,0.785514,1.515285,3.285306,0.140482,2.395638,2.282496,7.100376,NA,1.14355,2.803335,0.13987,2.198339,0.303376,7.431328,2.104278,1.869155,1.611188,0.564129,6.807051,10.67614,2.438457,10.804577,1.715218,1.807555,2.069108,2.067217,1.885941,2.323461,5.710876,1.057872,4.898798,1.248825,1.363585,2.577541,NA,1.161227,0.843476,0.742571,0.54462,3.696866,2.983523,5.260769,2.644641,0.093347,1.012803,0.892663,1.224464,4.013643,2.515698,2.486168,4.305169,0.575594,4.270875,3.783333,0.916884,0.45347,4.091836,0.034088,12.605404,13.550935,2.403019,5.46077,27.844227,2.55767,0.010934,0.053897,2.267123,3.733948,4.088866,1.650559,1.97932,1.175639,2.166941,0.839261,0.052936,0.475959,0.135773,2.604484,0.244985,0.407031,0.003018,4.903415,3.427323,0.109453,6.683817,4.090167,6.698393,1.845127,0.325774,0.996582,3.039458,0.66523,6.175804,0.338478,6.370377,NA,NA,2.697634,0.031083,2.909243,3.436602,2.021678,4.410985,1.072964,9.172518,0.664205,0.825541,0.504678,7.216222,2.017935,1.223716,4.59736,2.29781,0.766898,1.454901,0.156734,0.59703,0.289369,1.538682,2.953316,0.021584,1.847419,1.180122,3.479806,2.190963,6.512243,0.065937,0.411022,0.2831,0.644543,1.097067,5.793531,0.116406,1.074368,0.433058,3.767794,0.209049,5.070479,3.637939,0.828183,5.590993,0.953032,1.284455,0.280168,934.028442,3.884067,11.062276,15.38063,0.415234,2.846047,NA,0.687398
"3",1990-01-04,4.733307,0.505764,0.664735,3.9375,4.206108,0.145718,4.235823,4.28239,3.599209,0.632759,0.448985,6.588754,2.641454,132.714981,0.201919,0.958354,5.612958,1.060194,4.062615,4.376124,0.002567,4.384383,0.12462,0.346993,4.701228,12.641159,0.963026,2.362267,3.163037,1.936632,NA,6.357054,16.677893,0.005545,1.743005,0.405093,0.987414,1.943606,2.873069,0.190537,0.482809,9.997341,1.823571,2.338561,NA,4.916667,4.956718,1.906731,1.997961,1.454709,0.317708,1.092924,3.488256,0.207031,0.086289,2.328031,3.196931,0.095579,0.101807,1.801269,3.141475,NA,19.714613,2.185783,15.256149,1.100984,0.273291,0.970577,2.990006,1.911954,1.506927,5.927411,5.084892,2.466526,8.851651,0.057495,0.701393,2.436901,0.3596,1.378445,0.661346,5.155142,1.356776,3.592746,3.489895,5.132551,1.570516,7.452052,1.923346,0.292717,0.934748,5.304961,0.523438,1.97174,6.129252,1.486096,0.870306,2.479808,6.827486,1.528456,0.388956,1.641038,0.246928,4.756003,11.084529,1.204478,0.493827,1.436051,3.996718,17.513737,0.346331,0.404101,0.397922,0.356573,0.700591,6.479621,13.320823,8.536369,2.697502,0.790423,1.504143,3.366926,0.141037,2.332355,2.266645,6.970605,NA,1.151099,2.892175,0.136873,2.173639,0.300248,7.367633,2.05232,1.833503,1.603441,0.576218,6.884501,10.629422,2.429289,10.864836,1.769059,1.807555,2.073411,2.057255,1.893546,2.329862,5.689763,1.068043,4.890591,1.26719,1.363585,2.586221,NA,1.055661,0.843476,0.742571,0.547769,3.676702,3.045839,5.244527,2.607981,0.093748,1.018592,0.914512,1.212615,4.033515,2.564705,2.498355,4.227176,0.645075,4.20404,3.783333,0.905703,0.466807,4.116192,0.034088,12.345496,13.605142,2.376757,5.432181,27.99155,2.495505,0.010711,0.053897,2.250078,3.733948,4.152161,1.663711,1.965576,1.173279,2.157874,0.835226,0.05171,0.489795,0.133419,2.677168,0.244985,0.407031,0.002971,4.855244,3.427323,0.111181,6.60699,4.004956,6.814548,1.809077,0.323673,0.9794,3.039458,0.651518,6.321691,0.3411,6.461382,NA,NA,2.639932,0.030813,2.878618,3.340899,2.046035,4.347517,1.072964,9.137507,0.63582,0.829885,0.514531,7.216222,1.999014,1.223716,4.59736,2.327269,0.75562,1.426371,0.160589,0.59817,0.279593,1.546613,2.916764,0.021923,1.900336,1.223429,3.544647,2.20287,6.480002,0.062974,0.409061,0.280151,0.643075,1.08318,5.883122,0.116406,1.091837,0.433058,3.785707,0.207879,5.042233,3.61864,0.799701,5.584955,0.953032,1.279338,0.276929,949.859863,3.937274,10.962614,15.558781,0.402458,2.775555,NA,0.687398
"4",1990-01-05,4.653937,0.500296,0.679673,3.8125,4.178853,0.145718,4.28999,4.358861,3.550243,0.619976,0.451666,6.436707,2.613051,128.72226,0.200032,0.971727,5.514827,1.060194,4.010531,4.284132,0.002543,4.252522,0.125034,0.342367,4.495708,12.517831,0.963026,2.248423,3.163037,1.921923,NA,6.164412,16.594084,0.005587,1.705114,0.406321,0.972964,1.961603,2.867229,0.190537,0.479491,9.857929,1.768311,2.271746,NA,4.888889,4.805457,1.945643,1.98555,1.445579,0.3125,1.077255,3.475709,0.207031,0.086289,2.293349,3.176089,0.093574,0.101169,1.801269,3.141475,NA,19.882393,2.147549,15.055402,1.091989,0.264055,0.949324,3.013366,1.886346,1.491628,5.874958,5.811306,2.459577,8.897992,0.055952,0.696286,2.417143,0.353892,1.356864,0.702681,5.05968,1.335182,3.580227,3.472119,5.106889,1.53221,7.368512,1.914798,0.292063,0.962126,5.186697,0.546875,1.959569,6.029319,1.462508,0.870306,2.460585,6.750767,1.528456,0.37825,1.632666,0.244968,4.756003,10.798105,1.210003,0.499314,1.426079,4.010086,17.412893,0.341574,0.415142,0.394669,0.353209,0.690945,6.498959,13.174437,8.536369,2.689426,0.790423,1.515285,3.407737,0.139926,2.350437,2.250794,6.896451,NA,1.136001,2.931657,0.136873,2.181872,0.296339,7.346397,2.026341,1.823317,1.599569,0.572188,6.867286,10.652782,2.447624,10.764412,1.807517,1.775277,2.051902,2.067217,1.90115,2.317061,5.668651,1.068043,4.857771,1.19373,1.441823,2.52547,NA,1.055661,0.832799,0.747331,0.541472,3.636372,2.988612,5.390662,2.592272,0.094149,1.041741,0.902026,1.245857,4.073252,2.548369,2.473981,4.149183,0.65824,4.117152,3.843386,0.88334,0.455375,3.970057,0.034088,12.172221,13.361223,2.376757,5.432181,28.728172,2.45998,0.011034,0.053543,2.233031,3.733948,4.076205,1.703167,1.97932,1.163836,2.148807,0.835226,0.050279,0.462123,0.129495,2.640825,0.244985,0.407031,0.003018,4.787813,3.452432,0.110221,6.45334,4.047564,6.756467,1.776304,0.324723,0.953625,3.005308,0.624086,6.273062,0.3411,6.370377,NA,NA,2.683208,0.031083,2.847994,3.323498,2.021678,4.379251,1.112704,9.242536,0.624466,0.825541,0.509057,7.121896,2.005323,1.235713,4.59736,2.562942,0.81201,1.426371,0.159304,0.599309,0.275682,1.578339,2.909453,0.021753,1.854192,1.218016,3.530237,2.20287,6.512243,0.062233,0.409061,0.268355,0.643075,1.055407,5.95778,0.117268,1.100571,0.420825,3.699179,0.207879,5.056357,3.58004,0.779982,5.603068,1.032451,1.258868,0.268832,941.944153,4.043687,10.912788,15.083695,0.403735,2.749122,NA,0.687398
"5",1990-01-08,4.776598,0.550379,0.713074,3.8125,4.197021,0.147876,4.333323,4.425761,3.550243,0.607193,0.439604,6.411366,2.594117,127.923737,0.198145,0.969498,5.475576,1.060194,3.958446,4.205286,0.002567,4.516245,0.125862,0.336198,4.547091,12.517831,0.963026,2.28637,3.133569,1.926827,NA,6.164412,16.7617,0.00567,1.714586,0.403866,0.982597,1.907614,2.884748,0.17668,0.484468,9.977427,1.780152,2.294017,NA,5,4.724006,1.906731,1.973141,1.436449,0.317708,1.08509,3.513351,0.207031,0.088502,2.315025,3.151081,0.092237,0.100319,1.801269,3.141475,NA,20.050177,2.147549,15.155779,1.115376,0.264598,0.956408,2.974433,1.894882,1.522226,5.770046,5.629702,2.494318,8.73579,0.056531,0.697988,2.364453,0.351038,1.378445,0.675124,4.91648,1.331584,3.605265,3.454344,5.081231,1.493906,7.318387,1.944717,0.294023,0.950392,5.220487,0.546875,1.965653,5.996008,1.438919,0.864797,2.422139,6.712413,1.536807,0.388956,1.657783,0.243009,4.728825,10.826743,1.19619,0.499314,1.436051,4.036822,17.412893,0.341574,0.416246,0.392501,0.355227,0.689739,6.498959,13.101251,8.685549,2.705579,0.795333,1.509714,3.407737,0.142147,2.404678,2.242869,7.026222,NA,1.12468,2.931657,0.134875,2.190105,0.301812,7.282701,2.000362,1.818224,1.634426,0.580247,6.910317,10.629422,2.447624,10.704167,1.815208,1.786036,2.086316,2.107067,1.90115,2.361867,5.647543,1.078215,4.907004,1.248825,1.419469,2.52547,NA,1.055661,0.847035,0.747331,0.54462,3.636372,3.007688,5.341952,2.532046,0.095351,1.037883,0.917633,1.237552,4.161037,2.597376,2.473981,4.227176,0.65824,4.17062,3.903439,0.872158,0.462361,4.116192,0.034088,12.172221,13.415432,2.403019,5.46077,28.065203,2.415577,0.010984,0.053188,2.19894,3.661678,4.076205,1.703167,2.034302,1.187443,2.157874,0.827156,0.050892,0.478727,0.13028,2.640825,0.241923,0.403461,0.002971,4.874515,3.490095,0.109261,6.491753,4.090167,6.737107,1.809077,0.325774,0.962217,3.107759,0.603509,6.321691,0.3411,6.359004,NA,NA,2.697634,0.030542,2.827579,3.3322,2.021678,4.379251,1.112704,9.207528,0.641497,0.83423,0.503583,7.16906,2.017935,1.259707,4.59736,2.651319,0.817649,1.414961,0.160589,0.605006,0.279593,1.530751,2.975245,0.022433,1.841607,1.228843,3.544647,2.190963,6.512243,0.06001,0.411022,0.262457,0.646012,1.055407,5.898052,0.115112,1.083102,0.430612,3.729462,0.208347,5.084605,3.628288,0.795319,5.717299,1.032451,1.248634,0.276929,941.944153,4.043687,10.912788,15.321239,0.408846,2.722687,NA,0.687398
"6",1990-01-09,4.776598,0.548373,0.697573,3.875,4.215191,0.146797,4.28999,4.374299,3.42782,0.607193,0.431562,6.386024,2.537311,127.125237,0.196258,0.949439,5.475576,1.060194,3.958446,4.231568,0.002567,4.351417,0.12462,0.330029,4.547091,12.394501,0.953249,2.234192,3.123744,1.892507,NA,6.092173,16.677893,0.00567,1.714586,0.39159,0.97778,1.871621,2.867229,0.17668,0.48115,9.857929,1.752522,2.160386,NA,4.944445,4.71237,1.887274,1.935913,1.427319,0.302083,1.081173,3.513351,0.207031,0.087027,2.297683,3.151081,0.090901,0.099257,1.801269,3.141475,NA,19.798498,2.090196,14.603739,1.106381,0.267858,0.913902,3.021152,1.877812,1.491628,5.717592,5.992908,2.445682,8.666277,0.056145,0.689476,2.324936,0.342476,1.367655,0.730236,4.868747,1.320787,3.567709,3.395092,5.132551,1.493906,7.184714,1.961814,0.28945,0.969947,5.119118,0.53125,1.989996,5.896073,1.41533,0.853781,2.479808,6.674056,1.520104,0.37825,1.624293,0.241049,4.756003,10.798105,1.182378,0.504801,1.416106,4.010086,17.244816,0.335865,0.41735,0.40812,0.347827,0.686122,6.324883,12.845078,8.519796,2.681349,0.795333,1.493001,3.366926,0.140482,2.350437,2.187391,6.952068,NA,1.094487,2.872431,0.134875,2.198339,0.294775,7.219003,1.974384,1.813132,1.618934,0.596365,6.841471,10.395805,2.475124,10.483254,1.807517,1.786036,2.02179,2.087142,1.840314,2.355465,5.61587,1.10873,4.800333,1.248825,1.385938,2.490756,NA,1.108444,0.854153,0.742571,0.538324,3.596043,2.855078,5.309477,2.477061,0.09495,1.035954,0.908268,1.262468,4.18114,2.532033,2.364297,4.195979,0.667814,4.137202,3.873413,0.894521,0.461091,4.140549,0.034088,12.215543,13.523841,2.389889,5.346407,28.065203,2.388933,0.010785,0.052834,2.181893,3.468956,4.000254,1.69659,1.965576,1.14731,2.139741,0.835226,0.050688,0.456589,0.129495,2.640825,0.244985,0.403461,0.002924,4.807079,3.502648,0.106957,6.338102,4.175378,6.679031,1.809077,0.327876,0.953625,3.107759,0.589794,6.370317,0.3411,6.188369,NA,NA,2.596652,0.02865,2.807162,3.279997,2.046035,4.331651,1.152443,9.137507,0.63582,0.799471,0.494825,7.121896,2.017935,1.259707,4.546559,2.739696,0.823288,1.397843,0.159304,0.59703,0.285458,1.506957,2.967935,0.021753,1.816437,1.228843,3.559056,2.167148,6.447764,0.062233,0.407101,0.256559,0.63867,1.110954,5.823396,0.109939,1.056898,0.430612,3.625625,0.206942,5.112852,3.531792,0.790936,5.711186,0.953032,1.243516,0.268832,981.521423,3.937274,10.713461,15.321239,0.40118,2.67863,NA,0.687398
"7",1990-01-10,4.747734,0.541356,0.67432,3.8125,4.106176,0.1414,4.28999,4.271375,3.329882,0.607193,0.426201,6.411366,2.518377,126.646118,0.196258,0.953897,5.416698,1.060194,3.906361,4.218427,0.002567,4.351417,0.119237,0.333114,4.470022,12.415056,0.953249,2.172527,3.123744,1.872896,NA,6.068096,16.929317,0.005712,1.681432,0.38668,0.958514,1.907614,2.826353,0.173216,0.48115,9.897769,1.776205,2.138113,NA,4.833333,4.665831,1.867817,1.911092,1.430363,0.3125,1.08509,3.412971,0.199219,0.086289,2.297683,3.096896,0.090901,0.097769,1.795692,3.141475,NA,19.630718,2.05196,14.854675,1.099185,0.266772,0.885563,2.958861,1.911954,1.46868,5.822505,6.174512,2.431786,8.480902,0.055373,0.684369,2.305176,0.339622,1.370352,0.716459,4.821014,1.320787,3.630299,3.359542,5.106889,1.493906,7.218136,1.974636,0.288796,0.954304,5.136013,0.53125,1.996083,5.929382,1.38491,0.845519,2.537478,6.635698,1.536807,0.37825,1.632666,0.23517,4.728825,10.654894,1.165802,0.504801,1.366243,3.996718,17.009504,0.338719,0.415142,0.395403,0.3485,0.682504,6.324883,12.698693,8.7187,2.665197,0.790423,1.504143,3.387333,0.139926,2.359477,2.179466,6.896451,NA,1.102035,2.84282,0.133876,2.181872,0.293993,7.091609,1.974384,1.813132,1.603441,0.580247,6.815656,10.255636,2.465958,10.483254,1.830591,1.764517,1.991678,2.067217,1.832709,2.355465,5.552535,1.118902,4.726479,1.212095,1.374762,2.456041,NA,1.134835,0.832799,0.747331,0.54462,3.596043,2.886871,5.260769,2.42469,0.109228,1.032095,0.898905,1.270775,4.140936,2.532033,2.169303,4.117987,0.666618,4.083734,3.843386,0.88334,0.448388,4.116192,0.034088,11.955632,13.279917,2.403019,5.289226,29.685776,2.406696,0.010736,0.052479,2.130755,3.396688,4.000254,1.643983,1.95183,1.14495,2.121608,0.815051,0.050688,0.431684,0.127925,2.652938,0.244985,0.407031,0.002971,4.681845,3.502648,0.108877,6.45334,4.090167,6.698393,1.818909,0.326825,0.966512,3.039458,0.582933,6.370317,0.343725,6.120114,NA,NA,2.567804,0.02784,2.796956,3.306098,2.094751,4.315784,1.152443,9.137507,0.638658,0.773401,0.493731,7.16906,1.97379,1.24771,4.470362,2.739696,0.800732,1.392139,0.158019,0.59703,0.282525,1.499025,2.938695,0.022093,1.757707,1.196362,3.544647,2.119519,6.447764,0.059269,0.402527,0.259508,0.635734,1.097067,5.85326,0.111663,1.048164,0.423272,3.530442,0.207879,5.02811,3.531792,0.784364,5.527743,0.953032,1.243516,0.272071,965.690552,3.830861,10.813123,15.38063,0.385848,2.705065,NA,0.687398
"8",1990-01-11,4.79103,0.546369,0.713074,3.875,4.097094,0.146797,4.333323,4.168451,3.280914,0.607193,0.428882,6.462044,2.556246,127.125237,0.194371,0.933838,5.397075,1.060194,3.958446,4.152716,0.002592,4.384383,0.114269,0.326945,4.521402,12.456167,0.953249,2.1915,3.064806,1.89741,NA,6.092173,17.264551,0.00567,1.667222,0.390363,0.958514,1.900304,2.861391,0.169751,0.48115,9.758361,1.795941,2.138113,NA,4.444445,4.642559,1.867817,1.923502,1.430363,0.338542,1.089007,3.337683,0.197266,0.087027,2.30202,3.117735,0.090901,0.096068,1.792902,3.159123,NA,19.798498,2.071078,14.754296,1.099185,0.270575,0.878478,2.982221,1.93756,1.483977,5.822505,6.174512,2.445682,8.156493,0.05518,0.689476,2.35128,0.339622,1.378445,0.702681,4.773283,1.324386,3.605265,3.359542,5.106889,1.4556,7.251554,1.974636,0.286183,0.938659,5.186697,0.546875,2.01434,5.962696,1.408926,0.859289,2.652819,6.750767,1.428228,0.37825,1.641038,0.23713,4.620115,10.798105,1.165802,0.499314,1.386188,4.063554,17.009504,0.342525,0.421767,0.390778,0.3485,0.675269,6.382907,12.735291,8.751851,2.697502,0.790423,1.520856,3.387333,0.141592,2.395638,2.179466,7.063301,NA,1.109583,2.823077,0.133876,2.107771,0.293212,7.091609,2.000362,1.813132,1.595696,0.580247,6.875893,10.185555,2.502626,10.623832,1.845974,1.786036,2.017488,2.067217,1.809895,2.413073,5.573647,1.088387,4.726479,1.212095,1.374762,2.482077,NA,1.134835,0.839917,0.771131,0.547769,3.589322,2.899589,5.29324,2.414216,0.105027,1.028237,0.902026,1.274927,4.120833,2.548369,2.181491,4.08679,0.672602,4.117152,3.783333,0.860977,0.439497,3.9457,0.034088,11.955632,13.388325,2.376757,4.974734,30.643391,2.424458,0.010686,0.052834,2.147802,3.396688,3.987595,1.650559,1.97932,1.142589,2.11254,0.811016,0.051301,0.428917,0.12871,2.68928,0.244985,0.407031,0.002971,4.643311,3.502648,0.107725,6.491753,4.132772,6.640312,1.845127,0.327876,0.966512,3.073611,0.582933,6.321691,0.34635,6.120114,NA,NA,2.61108,0.02811,2.807162,3.323498,2.094751,4.315784,1.152443,9.137507,0.638658,0.738642,0.493731,7.121896,2.036855,1.265706,4.59736,2.769155,0.800732,1.392139,0.159304,0.600448,0.28057,1.506957,2.931385,0.021753,1.753512,1.201777,3.508624,2.15524,6.254331,0.059269,0.404487,0.25361,0.634265,1.055407,5.94285,0.113388,1.100571,0.430612,3.543422,0.210454,5.056357,3.57039,0.795319,5.527743,0.953032,1.243516,0.272071,941.944153,3.99048,10.763299,15.915075,0.388403,2.713876,NA,0.687398
"9",1990-01-12,4.632292,0.535341,0.697573,3.75,3.997164,0.14248,4.214158,4.091256,3.280914,0.603997,0.415479,6.335339,2.499441,123.611717,0.186822,0.918237,5.259694,1.01602,3.802191,4.126436,0.002518,4.28549,0.114269,0.32386,4.418643,12.168393,0.94836,2.125092,3.005869,1.912119,NA,5.92362,16.7617,0.005628,1.619857,0.423156,0.929614,1.900304,2.814673,0.166287,0.454604,9.55921,1.736734,2.138113,NA,4.388889,4.584383,1.887274,1.873864,1.406015,0.291667,1.077255,3.262396,0.199219,0.084814,2.228319,3.151081,0.08689,0.094581,1.762232,3.106176,NA,18.791792,2.039215,14.553564,1.059607,0.266772,0.828887,2.880997,1.894882,1.438083,5.612678,6.174512,2.376203,7.693055,0.054215,0.67756,2.31835,0.333914,1.359562,0.688902,4.677815,1.306392,3.480081,3.276591,4.978576,1.4556,6.984216,1.859235,0.277035,0.899549,5.051538,0.5,1.935227,5.896073,1.392915,0.848273,2.595147,6.635698,1.428228,0.37825,1.599176,0.227331,4.56576,10.626248,1.149227,0.493827,1.316381,4.010086,16.606125,0.333011,0.410726,0.384997,0.339753,0.662004,6.170147,12.515713,8.486647,2.665197,0.765875,1.493001,3.264899,0.140482,2.296194,2.147765,6.896451,NA,1.068068,2.773725,0.138478,2.05837,0.286174,7.027912,1.948405,1.772387,1.580203,0.568159,6.738202,9.881857,2.45679,10.302515,1.8229,1.764517,1.957265,2.017405,1.794686,2.355465,5.531423,1.037528,4.669038,1.175365,1.330054,2.377934,NA,1.134835,0.818563,0.752091,0.541472,3.495222,2.861436,5.163345,2.37494,0.100825,1.020521,0.873935,1.260392,4.000225,2.434019,2.193677,4.008798,0.65465,4.016897,3.723281,0.838614,0.437591,3.994411,0.034088,11.522459,13.036009,2.271708,5.003325,29.685776,2.371172,0.010636,0.05177,2.096662,3.348506,3.848345,1.624255,1.938085,1.118981,2.103473,0.798912,0.049871,0.417848,0.12714,2.640825,0.241923,0.410602,0.002877,4.52771,3.529343,0.105804,6.299689,3.919745,6.466075,1.872158,0.329978,0.957922,3.005308,0.541789,6.224432,0.34635,6.063234,NA,NA,2.553377,0.026218,2.766332,3.245197,2.05821,4.284049,1.112704,9.137507,0.624466,0.729951,0.484972,7.145479,2.017935,1.211719,4.444962,2.769155,0.75562,1.357906,0.156092,0.583358,0.275682,1.443506,2.792492,0.020734,1.736731,1.218016,3.429373,2.071889,6.125378,0.059269,0.394685,0.244763,0.618115,1.055407,5.838327,0.108645,1.091837,0.411038,3.391994,0.210454,5.042233,3.435295,0.771218,5.368758,0.953032,1.233282,0.267212,949.859863,3.884067,10.464314,14.964926,0.375627,2.625763,NA,0.675338
