"","date","MMM","ABT","ATVI","ADBE","AMD","AES","AET","AFL","APD","ALK","ALB","ALXN","AGN","LNT","ALL","MO","AEP","AXP","AIG","ABC","AME","AMGN","APH","APC","ADI","ANDV","AON","AOS","APA","AIV","AAPL","AMAT","ADM","ARNC","AJG","T","ADSK","ADP","AZO","AVB","AVY","BHGE","BLL","BAC","BK","BAX","BBT","BDX","BBY","BIIB","HRB","BA","BWA","BSX","BMY","CA","COG","CDNS","CPB","COF","CAH","CCL","CAT","CELG","CNP","CTL","CERN","SCHW","CVX","CB","CHD","CI","CINF","CTAS","CSCO","C","CTXS","CLX","CMS","KO","CL","CMCSA","CMA","CAG","COP","ED","STZ","COO","GLW","COST","CSX","CMI","CVS","DHI","DHR","DRI","DVA","DE","XRAY","DVN","DISH","DLTR","D","DOV","DWDP","DTE","DRE","DUK","DXC","EMN","ETN","ECL","EIX","EA","EMR","ETR","EOG","EQT","EFX","EQR","ESS","EL","ES","RE","EXC","EXPD","ESRX","XOM","FAST","FRT","FDX","FITB","FISV","FLIR","FLS","FMC","FL","F","BEN","FCX","IT","GD","GE","GGP","GIS","GPC","GILD","GT","GWW","HAL","HOG","HRS","HIG","HAS","HCP","HP","HSIC","HSY","HES","HOLX","HD","HON","HRL","HST","HPQ","HUM","HBAN","IDXX","ITW","IR","INTC","IBM","INCY","IP","IPG","IFF","INTU","IVZ","IRM","JEC","JBHT","SJM","JNJ","JCI","JPM","KSU","K","KEY","KMB","KIM","KLAC","KSS","KR","LB","LH","LRCX","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MAC","M","MRO","MAR","MMC","MLM","MAS","MAT","MKC","MCD","MCK","MDT","MRK","MGM","MCHP","MU","MSFT","MAA","MHK","TAP","MNST","MCO","MS","MOS","MSI","MYL","NKTR","NTAP","NWL","NFX","NEM","NEE","NKE","NI","NBL","JWN","NSC","NTRS","NOC","NUE","ORLY","OXY","OMC","OKE","ORCL","PCAR","PH","PAYX","PNR","PBCT","PEP","PKI","PRGO","PFE","PCG","PNW","PNC","PX","PG","PGR","PEG","PSA","PHM","PVH","QCOM","RRC","RJF","RTN","O","REG","REGN","RF","RMD","RHI","ROK","ROP","ROST","RCL","SCG","SLB","SEE","SHW","SPG","SWKS","SNA","SO","LUV","SPGI","SWK","SBUX","STT","SYK","STI","SIVB","SYMC","SNPS","SYY","TROW","TGT","TXN","TXT","TIF","TWX","TJX","TMK","TSS","TSCO","TRV","FOXA","FOX","TSN","USB","UNP","UNH","UTX","UHS","UNM","VFC","VLO","VAR","VZ","VRTX","VNO","VMC","WMT","WBA","DIS","WM","WAT","WEC","WFC","WELL","WDC","WY","WHR","WMB","XEL","XLNX","XL","ZION"
"1",1995-01-03,11.732103,2.2086,0.359932,3.01113,12.5,3.961106,4.691544,0.89615,11.097081,3.449165,3.66225,NA,10.836374,1.348245,6.489648,1.115014,9.716251,5.178015,237.281036,NA,1.079952,6.231532,1.313222,7.401373,3.931555,3.854276,8.066932,0.200504,7.834637,4.743996,0.663875,1.986343,9.266477,16.33161,2.092481,6.470308,7.155962,6.552098,23.75,7.060146,9.200036,12.068423,0.122206,3.705285,3.757824,2.371319,3.917284,7.858336,2.598233,0.395833,2.268284,14.040973,0.835103,4.1875,4.548534,10.349962,0.38021,4.361111,10.928101,3.832569,7.216293,5.963375,5.041945,0.221354,2.832629,5.203893,2.671875,1.117328,7.166566,2.672481,0.245687,1.54289,5.433812,8.980078,1.542355,46.386372,NA,6.287966,10.468717,5.104256,2.216689,1.644758,7.962299,4.138924,3.391381,7.599958,4.479925,3.087256,4.965311,4.773403,0.681427,2.47783,3.249438,1.010738,1.352414,NA,NA,4.363337,3.595475,6.867872,NA,NA,3.058851,5.830853,6.32723,7.432002,2.793537,14.498065,5.180214,6.306829,1.852448,3.037721,6.997339,4.765625,5.424809,7.747988,3.315652,1.773126,5.256995,2.651932,5.447317,NA,9.79169,NA,3.016338,0.799364,0.089804,5.305275,1.501353,6.484296,13.834175,4.316587,1.62963,1.506281,3.036909,6.202266,10.271938,3.645963,1.976667,NA,8.952891,4.560465,3.034994,0.376611,2.327566,10.652449,0.273023,25.018126,18.157009,3.887774,4.532433,3.900657,NA,7.788963,1.070659,2.650186,NA,5.109264,8.031521,1.8125,6.567087,9.785459,0.431552,3.87873,1.789144,21.078535,4.17793,4.34375,5.953754,3.961681,2.478319,11.355811,3.40625,18.423086,7.277814,25.671057,5.170719,NA,NA,4.614936,2.545782,12.112414,6.930419,3.567913,4.867142,9.559934,13.891193,4.898378,11.244899,0.81665,7.05219,3.841602,2.1795,2.851519,31.875,11.559488,3.89704,2.249973,2.587703,7.105867,8.065411,11.648205,3.400017,2.829588,4.833316,4.194249,6.548737,0.976607,4.565747,3.465313,12.584179,5.105413,8.196682,4.595993,8.696856,12.666,4.670554,7.950304,5.945238,3.253447,10.808702,2.752254,6.11324,8.666667,4.271088,0.03776,2.722475,4.173091,15.974555,56.133778,6.462708,4.5,NA,11.208797,4.9375,27.849634,4.974554,0.314149,0.317188,4.026616,4.76017,10.171067,4.474069,8.162048,5.674799,2.9375,2.66904,3.307777,0.245319,1.898303,0.680837,7.381947,1.717317,2.5508,0.085148,9.781229,4.244921,10.868185,2.207645,10.24972,7.041627,10.203285,5.90646,6.69862,1.469699,2.041246,5.924898,1.864907,13.277057,1.107241,4.026573,1.435605,17.629236,0.773071,4.481954,3.3125,6.375966,NA,3.044665,4.808966,4.493603,0.036258,8.764367,6.788479,5.341243,7.014978,10.587646,6.375326,2.145929,12.008464,2.574898,3.147123,2.805638,9.479289,0.682146,4.722523,3.674154,13.323874,3.3125,1.533796,11.21875,3.099313,1.35957,2.438903,2.547383,5.84879,3.124664,1.588519,0.202035,3.211299,4.698895,1.117194,10.366262,4.701578,5.576081,10.899621,0.950151,1.681813,4.570602,2.930907,2.66629,11.653645,0.601324,1.293229,2.938235,6.165708,7.5,2.609397,9.089047,7.01608,3.558667,11.247974,7.068318,NA,2.730005,1.957858,2069.663818,7.182864,18.798853,27.797003,2.242148,5.995233,3.44549,9.885524,5.594909
"2",1995-01-04,11.596313,2.2086,0.397819,2.928371,12.8125,4.066734,4.691544,0.924155,11.127896,3.391679,3.76123,NA,9.731688,1.348245,6.456201,1.139201,9.827084,5.200147,234.564041,NA,1.055593,6.264964,1.299252,7.495959,3.82848,3.958446,8.192977,0.198458,7.795462,4.709869,0.681174,1.974007,9.323676,16.379356,2.109089,6.49711,7.371357,6.524097,23.5,7.104272,9.200036,12.236041,0.125048,3.735656,3.78967,2.402936,3.917284,7.939766,2.722949,0.416667,2.291831,14.00343,0.843372,4.53125,4.558272,10.650359,0.383459,4.5,10.928101,3.862511,7.256272,5.963375,5.030485,0.192708,2.84257,5.160158,2.734375,1.13413,7.247089,2.701216,0.243945,1.53376,5.513721,9.294068,1.553655,46.913498,NA,6.301375,10.468717,4.993295,2.190248,1.631386,7.882272,4.189602,3.378386,7.673748,4.411933,3.087256,4.965311,4.866091,0.689855,2.464254,3.23649,1.024777,1.365608,NA,NA,4.28101,3.595475,6.965293,NA,NA,3.048376,5.858489,6.529797,7.503125,2.780545,14.545443,5.064813,6.353779,1.838271,3.0009,6.997339,4.59375,5.413912,7.791276,3.293836,1.797415,5.181176,2.651932,5.532428,NA,9.847966,NA,3.001103,0.80888,0.086708,5.327153,1.496706,6.4457,13.805532,4.333694,1.648148,1.477861,3.078158,6.202266,10.773011,3.74406,1.969707,NA,8.746739,4.612885,3.034994,0.376611,2.408363,10.689568,0.273023,25.941299,17.955708,3.989324,4.574204,3.889013,NA,7.822679,1.070659,2.637321,NA,5.161267,7.964405,1.71875,6.530904,9.749474,0.442618,3.926031,1.802783,20.493021,4.20865,4.375,5.833651,3.93024,2.47346,11.452046,3.28125,18.484394,7.334015,25.462347,5.170719,NA,NA,4.553403,2.627247,12.367417,6.994,3.577399,4.95106,9.898669,13.921068,4.898378,11.107433,0.812567,7.05219,3.781009,2.190677,2.891964,31.5625,11.717836,3.925282,2.302706,2.609449,7.092252,8.206932,11.708556,3.462891,2.777952,4.824528,4.096711,6.548737,0.976607,4.525697,3.42172,12.052448,5.051955,8.196682,4.691082,8.659525,12.618021,4.659664,7.92432,5.795106,3.16844,10.870466,2.772261,6.084675,8.666667,4.207342,0.03776,2.700518,4.328223,15.738246,55.949127,6.462708,4.625,NA,11.548458,4.96875,26.60277,4.974554,0.313603,0.32261,4.026616,4.920788,10.232838,4.599217,8.234711,5.778448,3,2.635041,3.283573,0.247023,1.914906,0.684684,7.300155,1.733673,2.61974,0.086063,9.645377,4.281201,10.981397,2.204014,10.354844,7.131334,10.555128,5.870002,6.644923,1.474967,2.041246,5.977329,1.854774,12.963425,1.118656,4.026573,1.448537,17.629236,0.755892,4.5154,3.5,6.476373,NA,3.028299,4.825898,4.516526,0.038417,8.566073,6.828769,5.367361,7.014978,10.387119,6.375326,2.106189,12.097415,2.607288,3.214083,2.789905,9.446373,0.669395,4.702427,3.69306,13.151736,3.25,1.556352,10.875,3.069511,1.36538,2.434548,2.530055,5.878329,3.184371,1.663805,0.205242,3.257341,4.665332,1.172364,10.366262,4.658443,5.486144,11.030941,0.953393,1.681813,4.51761,2.942561,2.638515,12.072565,0.605914,1.312388,2.938235,6.23318,7.125,2.6004,9.066774,7.268157,3.558667,11.157512,7.147738,NA,2.74313,1.926282,2147.275146,7.236069,18.375731,27.452126,2.297646,6.012171,3.399549,10.01267,5.488797
"3",1995-01-05,11.596313,2.19174,0.435707,3.042959,12.75,4.066734,4.65431,0.920654,11.158723,3.362936,3.629257,NA,10.099922,1.354373,6.456201,1.112596,9.827084,5.222271,234.262344,NA,1.031233,6.418745,1.306237,7.354077,3.865293,3.958446,8.16146,0.199481,7.638768,4.743996,0.672525,1.998681,9.209276,16.259979,2.059267,6.598627,7.371357,6.5661,23.375,7.280775,8.969208,12.152232,0.125048,3.766026,3.78967,2.402936,3.917284,8.102636,2.712555,0.375,2.307527,14.040973,0.839238,4.71875,4.587493,10.623049,0.37696,4.472222,10.897226,3.862511,7.336227,6.147427,5.099238,0.208333,2.84257,5.138295,2.875,1.12993,7.247089,2.686848,0.245687,1.530717,5.540357,9.231269,1.542355,47.08918,NA,6.167303,10.468717,4.968637,2.119737,1.59127,7.80225,4.155815,3.3524,7.71064,4.427043,3.087256,4.902722,4.634372,0.697078,2.464254,3.249438,1.010738,1.385399,NA,NA,4.305707,3.609631,7.013999,NA,NA,3.01695,5.858489,6.470217,7.467564,2.780545,14.545443,5.013524,6.33813,1.842998,3.056133,6.997339,4.375,5.479274,7.791276,3.250212,1.845994,5.256995,2.572261,5.574985,NA,9.79169,NA,3.016338,0.856461,0.086708,5.33809,1.506002,6.522893,13.948744,4.333694,1.611111,1.44944,3.10293,6.215636,11.190566,3.711361,1.927945,NA,8.717289,4.586676,3.042434,0.378716,2.376464,10.763802,0.296685,25.756659,18.197271,3.96031,4.55332,3.889013,NA,7.75524,1.048446,2.688781,NA,5.083264,7.964405,1.6875,6.494721,9.857406,0.447044,3.831428,1.79369,20.493021,4.239369,4.523438,5.730703,4.024565,2.492898,11.3943,3.28125,18.484394,7.305914,25.323217,5.247892,NA,NA,4.645702,2.606881,12.30366,6.96221,3.567913,5.001404,9.936307,14.010689,4.946877,10.859991,0.803039,6.941999,3.974906,2.224208,2.912189,31.5625,11.321963,3.911161,2.26755,2.689182,7.119481,8.177933,11.869503,3.472564,2.777952,4.828922,4.14548,6.592107,0.98395,4.605796,3.576425,11.875203,4.971764,8.561881,4.659385,8.696856,12.666,4.659664,7.846379,5.825132,3.060249,10.716057,2.726533,6.056107,8.5,4.016097,0.03776,2.722475,4.297196,15.785506,56.503078,6.493929,4.625,NA,11.68432,4.96875,26.763302,4.974554,0.313603,0.32261,3.985943,4.93539,10.253424,4.536643,8.258924,5.70071,3.03125,2.601041,3.275507,0.25043,1.876165,0.703916,7.443288,1.733673,2.573781,0.087895,9.441601,4.172359,10.754978,2.214907,10.302281,7.131334,10.731046,6.015841,6.550951,1.474967,2.022079,5.767597,1.804095,13.381597,1.107241,3.953365,1.474402,17.629236,0.761618,4.5154,3.5,6.426166,NA,2.995559,4.758164,4.562383,0.03928,8.526416,6.869055,5.341243,7.063691,10.587646,6.439401,2.145929,11.741611,2.591093,3.325684,2.795148,9.512202,0.651863,4.622045,3.806499,13.117309,3.34375,1.454851,10.9375,3.054612,1.362475,2.473744,2.530055,5.84879,2.716667,1.63369,0.197225,3.268849,4.598205,1.172364,10.307691,4.61531,5.441176,11.293582,0.963122,1.717691,4.530859,2.925081,2.62463,11.996395,0.602854,1.302809,2.948842,6.217402,7.0625,2.564408,9.044492,7.352183,3.558667,11.127354,7.147738,NA,2.74313,1.947333,2199.017578,7.182864,18.738401,27.521101,2.330945,6.029108,3.37658,9.949098,5.537032
"4",1995-01-06,11.541997,2.158021,0.454651,3.10662,13.9375,4.172364,4.691544,0.917154,11.158723,3.362936,3.695245,NA,9.994709,1.360501,6.523103,1.112596,9.900972,5.2444,234.262344,NA,1.039353,6.271649,1.313222,7.070318,3.975728,3.854276,8.129951,0.199481,7.364559,4.709869,0.726586,2.011019,9.094876,16.737509,2.034357,6.598627,7.443158,6.5661,23.5,7.148396,8.969208,12.236041,0.1241,3.755902,3.805592,2.424015,3.993592,8.184066,2.712555,0.416667,2.252586,14.303768,0.85164,4.78125,4.548534,10.623049,0.37371,4.527778,10.742878,3.772686,7.116343,6.073808,5.190909,0.208333,2.882325,5.182028,2.84375,1.159333,7.126303,2.629377,0.243945,1.53376,5.620267,9.231269,1.542355,48.49485,NA,6.140489,10.468717,4.968637,2.11533,1.577898,7.722229,4.155815,3.339406,7.636854,4.502589,3.26886,5.027898,4.634372,0.699486,2.450676,3.249438,0.9967,1.411788,NA,NA,4.429199,3.765341,7.013999,NA,NA,3.006473,6.079562,6.660867,7.609804,2.767552,14.592819,5.077635,6.525925,1.876076,3.056133,7.056639,4.28125,5.403021,7.791276,3.184772,1.870284,5.307544,2.606406,5.6601,NA,9.847966,NA,3.031572,0.870735,0.086088,5.33809,1.487409,6.484296,13.9201,4.316587,1.62963,1.421021,3.10293,6.215636,11.107056,3.711361,1.914026,NA,8.717289,4.573568,3.027558,0.380819,2.381779,10.726686,0.320347,26.125927,18.036224,3.96031,4.49066,3.900657,NA,7.721526,1.039561,2.675916,NA,5.096264,7.942035,1.71875,6.476632,9.893383,0.442618,3.87873,1.825517,20.727221,4.270091,4.53125,5.833651,4.11889,2.526914,11.567528,3.65625,18.882891,7.334015,25.184059,5.286479,NA,NA,4.584169,2.617064,12.367417,6.914525,3.558418,5.018191,9.861038,13.771698,4.971126,10.94247,0.789429,6.831808,3.974906,2.224208,2.912189,31.875,11.242787,3.953521,2.26755,2.754418,7.092252,8.177933,11.970089,3.448381,2.757298,4.815742,4.047939,6.548737,0.976607,4.645838,3.587962,12.406931,4.998496,8.358993,4.786169,8.584877,12.666,4.681439,7.794412,5.795106,3.214808,10.716057,2.772261,6.027537,8.333333,4.079846,0.03776,2.700518,4.26617,16.021826,57.118572,6.493929,4.625,NA,11.276734,4.96875,26.664534,4.921255,0.311422,0.321254,3.924934,5.008399,10.356374,4.599217,8.258924,5.959835,3.0625,2.65204,3.299709,0.245319,1.898303,0.730842,7.606885,1.777287,2.581441,0.086979,9.441601,4.099796,10.641762,2.214907,10.302281,7.221033,10.37921,6.125222,6.56438,1.517109,2.002912,5.715166,1.804095,13.486144,1.095826,4.026573,1.474402,17.733351,0.761618,4.5154,3.5,6.451271,NA,2.897343,4.893631,4.493603,0.037553,8.566073,6.889201,5.38042,7.258554,10.507434,6.311255,2.344626,11.830564,2.607288,3.303364,2.805638,9.643864,0.631144,4.622045,3.819104,13.117309,3.375,1.590185,11.0625,3.024811,1.35957,2.456324,2.469402,5.922638,2.696764,1.614869,0.192414,3.245831,4.497516,1.227535,10.219847,4.572176,5.351239,11.359251,0.979336,1.735631,4.530859,2.960042,2.62463,12.262982,0.596734,1.293229,2.959449,6.18584,7.375,2.519417,8.99994,7.394196,3.558667,11.097198,7.068318,NA,2.756253,1.957858,2250.760254,7.289278,19.101089,27.728016,2.275446,6.012171,3.522055,9.885524,5.537032
"5",1995-01-09,11.541997,2.199341,0.454651,3.144816,14.4375,4.066734,4.703957,0.903152,11.097081,3.362936,3.629257,NA,9.994709,1.36663,6.623461,1.107758,9.864019,5.222271,234.564041,NA,1.031233,6.191415,1.320207,6.999381,4.019903,3.906361,8.192977,0.197435,7.286214,4.743996,0.7128,2.060369,9.094876,16.904648,2.034357,6.578325,7.70613,6.5661,23.5,7.236646,8.771357,12.403659,0.121258,3.755902,3.805592,2.381859,3.97282,8.082276,2.681376,0.40625,2.260434,14.303768,0.859908,4.6875,4.529053,10.623049,0.363961,4.527778,10.712008,3.772686,7.176311,5.963375,5.294042,0.216146,2.85251,5.160158,2.84375,1.180335,7.106173,2.629377,0.245687,1.53376,5.593629,9.042873,1.576253,48.319145,NA,6.060048,10.640326,4.89466,2.106514,1.537782,7.80225,4.172709,3.235454,7.71064,4.517698,3.087256,5.13221,4.634372,0.713934,2.437099,3.223545,1.024777,1.408489,NA,NA,4.478594,3.708719,6.867872,NA,NA,2.995999,6.134833,6.613204,7.538681,2.767552,14.498065,5.141743,6.541574,1.918607,3.092953,7.175239,4.21875,5.50106,7.834559,3.139978,1.837897,5.130627,2.572261,5.617544,NA,9.735418,NA,3.031572,0.865978,0.082992,5.294337,1.487409,6.522893,13.977386,4.316587,1.666667,1.492071,3.036909,6.242368,10.856523,3.776759,1.900105,NA,9.011792,4.711671,2.997801,0.378716,2.387096,10.838033,0.320347,26.679842,18.036224,4.061857,4.511544,3.877369,NA,7.687811,1.039561,2.675916,NA,5.096264,7.919658,1.71875,6.567087,9.821425,0.440405,3.784128,1.845977,20.961433,4.300811,4.5,5.799334,4.166053,2.565789,11.625269,3.78125,19.066826,7.362114,25.323217,5.286479,NA,NA,4.584169,2.688345,12.30366,6.835047,3.567913,5.051756,9.898669,13.682079,4.995375,10.914981,0.775818,6.941999,4.011264,2.235385,2.912189,32.1875,11.361548,4.010001,2.337862,2.783412,7.051417,8.061932,11.970089,3.458053,2.798605,4.806952,3.999168,6.505367,0.969264,4.585784,3.582196,12.672794,5.025226,8.480725,4.754474,8.696856,12.618021,4.7141,7.638528,5.825132,3.400277,10.62341,2.755111,5.941842,8,4.032035,0.041667,2.700518,4.219631,15.927299,57.980301,6.369045,4.625,NA,11.344667,4.9375,26.960815,4.903492,0.313603,0.32261,3.823253,4.949991,10.335784,4.505359,8.307369,5.856185,3,2.65204,3.25937,0.243616,1.953647,0.736612,7.729573,1.75548,2.635061,0.086063,9.475563,4.027231,10.528556,2.167704,10.302281,7.176184,10.486454,6.271057,6.537531,1.53818,2.012496,5.820029,1.844637,13.486144,1.061581,4.026573,1.422672,17.802738,0.778798,4.548849,4.6875,6.451271,NA,2.831869,4.808966,4.530589,0.036258,8.605733,6.869055,5.471835,7.136765,10.467327,6.343291,2.543323,11.741611,2.574898,3.258724,2.795148,9.545115,0.65027,4.622045,3.831708,13.117309,3.375,1.56763,11.4375,2.980109,1.36538,2.38664,2.482398,5.745399,2.65696,1.580991,0.186,3.22281,4.396824,1.268912,10.336982,4.485909,5.306271,11.227927,0.982579,1.704237,4.756077,2.971693,2.555195,12.567658,0.590613,1.293229,2.970057,6.18584,7.48435,2.510419,8.888555,7.352183,3.578548,11.06704,6.9889,NA,2.730005,1.926282,2276.629639,7.821341,19.584663,27.797003,2.264348,6.029108,3.583308,10.076246,5.594909
"6",1995-01-10,11.541997,2.164706,0.435707,3.202111,14.5625,4.013919,4.790837,0.899651,11.158723,3.420422,3.596263,NA,9.047847,1.36663,6.623461,1.110177,10.04875,5.266528,236.979218,NA,1.063712,6.084435,1.313222,6.786563,4.041991,3.854276,8.16146,0.196412,7.011999,4.812256,0.755779,2.122057,9.152074,16.833027,2.017749,6.598627,7.465312,6.664102,23.5,7.236646,8.969208,11.733191,0.122679,3.816644,3.78967,2.36078,3.998787,8.184066,2.660591,0.416667,2.252586,14.228686,0.855774,4.59375,4.568011,11.141911,0.354212,4.888889,10.619395,3.802627,7.13633,6.000182,5.351337,0.225258,2.862448,5.225757,2.90625,1.197137,7.126303,2.629377,0.242202,1.527673,5.620267,8.980078,1.598852,49.021961,NA,6.019823,10.583123,4.845343,2.075666,1.618014,7.962299,4.189602,3.235454,7.784423,4.623465,3.26886,5.090485,4.634372,0.70069,2.450676,3.249438,1.024777,1.401892,NA,NA,4.503291,3.751186,6.867872,NA,NA,2.995999,6.273001,6.577457,7.609804,2.767552,14.545443,5.116102,6.619825,1.928057,3.01931,7.175239,4.40625,5.479274,7.877842,3.030187,1.805512,5.256995,2.595024,5.617544,NA,9.847966,NA,3.001103,0.827912,0.081443,5.316213,1.524595,6.329909,13.948744,4.310885,1.62963,1.548912,3.212963,6.175533,10.94003,3.711361,1.872266,NA,9.188494,4.738749,3.020118,0.40082,2.413679,10.949384,0.334908,26.033617,18.076492,4.003829,4.55332,3.889013,NA,7.721526,1.030677,2.650186,NA,5.070264,7.874918,1.71875,6.639452,10.001307,0.438192,3.736824,1.873258,22.015356,4.300811,4.46875,5.850808,4.071728,2.590087,11.798493,3.78125,18.821581,7.305914,25.879768,5.305774,NA,NA,4.522637,2.647613,11.98491,6.978107,3.567913,5.001404,9.74812,13.711957,4.946877,10.750019,0.77854,7.05219,3.987025,2.224208,2.891964,32.1875,12.173088,3.981761,2.302706,2.819655,6.942515,8.061932,12.110915,3.487073,2.922749,4.973922,3.950397,6.331892,0.961921,4.545736,3.593732,13.027279,5.051955,8.440149,5.008047,8.696856,12.474091,4.77942,7.586559,5.885184,3.585746,11.055758,2.789408,5.913277,8,4.00016,0.03776,2.700518,4.31271,16.210876,60.811607,6.212943,4.625,NA,11.412594,4.875,27.257093,4.903492,0.314149,0.32261,3.701234,5.023001,10.253424,4.505359,8.186271,5.959835,3.09375,2.66904,3.251303,0.243616,1.959181,0.713532,7.770471,1.75548,2.64272,0.08881,9.373668,3.918388,10.641762,2.185859,10.302281,7.131334,10.426873,6.052299,6.618073,1.53818,2.031663,5.767597,1.814233,13.486144,1.061581,3.880157,1.461469,17.768049,0.778798,4.448508,6.375,6.451271,NA,2.946451,4.910563,4.530589,0.036474,8.526416,6.869055,5.315127,7.234192,10.427225,6.215145,2.503584,11.519229,2.607288,3.258724,2.78466,9.940092,0.653457,4.581853,3.882125,13.117309,3.34375,1.533796,11.875,3.054612,1.353759,2.412771,2.608035,5.804482,2.418132,1.543348,0.186,3.22281,4.463952,1.227535,10.336982,4.356508,5.216334,11.063776,0.966365,1.704237,4.848813,2.989175,2.610742,12.910398,0.581433,1.302809,3.012487,6.18584,8,2.483427,8.777168,7.226143,3.62825,10.976577,6.90948,NA,2.74313,1.926282,2263.695068,7.874548,19.463768,27.728016,2.208848,6.046045,3.644562,10.044459,5.479154
"7",1995-01-11,11.514842,2.164706,0.454651,3.157547,14.3125,4.066734,4.790837,0.903152,11.158723,3.449165,3.695245,NA,8.837427,1.36663,6.690361,1.098083,9.974857,5.310783,240.601791,NA,1.047472,6.137925,1.299252,6.8575,3.909466,3.802191,8.098442,0.189251,7.129517,4.778124,0.808759,2.115889,9.209276,16.785269,2.001143,6.537717,7.417149,6.748102,25,7.192522,9.06813,11.565575,0.122206,3.766026,3.78967,2.35024,3.97282,8.14335,2.69177,0.416667,2.276133,14.191147,0.839238,4.53125,4.577753,11.059987,0.354212,4.888889,10.526785,3.772686,7.076363,6.036996,5.305501,0.226563,2.862448,5.247623,2.890625,1.197137,7.04578,2.629377,0.236975,1.539847,5.540357,8.854484,1.610151,48.670563,NA,6.060048,10.525919,4.857676,2.0977,1.604641,7.962299,4.240285,3.170486,7.821316,4.653683,3.632066,5.090485,4.541683,0.693466,2.443888,3.249438,1.024777,1.385399,NA,NA,4.577386,3.836119,7.013999,NA,NA,2.995999,6.30064,6.56554,7.574244,2.754558,14.592819,5.116102,6.572875,1.937509,3.056133,7.056639,4.46875,5.50106,7.921129,3.096062,1.781223,5.332817,2.572261,5.574985,NA,9.79169,NA,2.98587,0.832671,0.081134,5.283398,1.578048,6.329909,13.834175,4.293778,1.611111,1.563122,3.16895,6.188899,10.94003,3.711361,1.865305,NA,9.188494,4.711671,3.06475,0.391762,2.466843,10.763802,0.336728,26.495213,18.358305,3.945803,4.55332,3.9123,NA,7.721526,1.035119,2.650186,NA,5.109264,7.874918,1.71875,6.639452,10.07326,0.440405,3.736824,1.880078,22.015356,4.239369,4.46875,5.816491,4.134612,2.575508,11.702257,3.75,18.974854,7.586914,26.018896,5.305774,NA,NA,4.522637,2.667979,11.98491,6.978107,3.529952,5.001404,9.635213,13.831449,4.922626,10.832494,0.786706,7.12565,3.926431,2.190677,2.932412,31.875,12.351232,4.052358,2.285129,2.797909,6.888063,8.206932,12.030437,3.516091,3.079324,4.956347,3.901629,6.37526,0.976607,4.565747,3.576425,12.938655,4.838113,8.440149,5.087287,8.696856,12.282182,4.703212,7.794412,5.795106,3.539378,11.148405,2.806556,5.913277,7.666667,4.047971,0.03776,2.678564,4.281683,16.778015,59.826797,6.462708,4.625,NA,11.480527,4.875,28.343416,4.939022,0.313058,0.32261,3.599549,4.920788,10.335784,4.505359,7.99251,5.998702,3.140625,2.66904,3.25937,0.241912,1.90107,0.719302,7.688679,1.799093,2.635061,0.087895,9.237823,3.954669,10.471951,2.178596,10.302281,7.086479,10.30771,6.015841,6.604654,1.511841,2.022079,5.924898,1.773692,13.277057,1.044459,3.84355,1.448537,17.698639,0.778798,4.415062,6.875,6.401066,NA,2.995559,4.961363,4.484356,0.036258,8.248812,6.848913,5.341243,7.209837,10.467327,6.022922,2.463844,11.296857,2.623481,3.281044,2.747952,10.038829,0.645488,4.601951,3.907335,13.082881,3.25,1.550713,11.625,3.039711,1.295658,2.421482,2.59937,5.84879,2.438035,1.505705,0.186,3.245831,4.631773,1.282704,10.42482,4.356508,5.261303,11.030941,0.979336,1.708722,4.80907,2.977521,2.610742,12.834238,0.582963,1.27407,3.033701,6.170061,7.625,2.474427,8.821719,7.394196,3.608368,11.097198,6.9889,NA,2.74313,1.926282,2250.760254,8.193787,19.584663,27.452126,2.219947,6.029108,3.705815,10.203391,5.594909
